cart_id,customer_id,product_id,quantity,date,regular_price,sale_price
6647,36,161,1,2025-10-10,145.3,109.89
6647,36,129,3,2025-10-10,36.08,
6647,36,466,2,2025-10-10,11.43,
6648,13,465,1,2025-10-10,111.8,
6648,13,427,3,2025-10-10,61.98,40.5
6648,13,160,4,2025-10-10,88.16,68.53
6648,13,450,3,2025-10-10,27.71,
6648,13,220,1,2025-10-10,135.26,69.28
6648,13,462,2,2025-10-10,75.3,43.4
6648,13,346,1,2025-10-10,112.31,
6649,327,131,2,2025-10-10,40.78,
6649,327,100,2,2025-10-10,60.41,
6649,327,481,2,2025-10-10,38.04,
6649,327,393,2,2025-10-10,146.87,123.66
6649,327,482,2,2025-10-10,48.3,42.32
6650,389,351,2,2025-10-10,122.79,
6650,389,464,4,2025-10-10,110.24,94.5
6650,389,395,5,2025-10-10,112.92,86.39
6650,389,436,1,2025-10-10,72.55,
6651,194,167,4,2025-10-10,124.62,83.12
6651,194,152,1,2025-10-10,24.88,
6652,133,224,2,2025-10-10,116.6,
6652,133,236,4,2025-10-10,116.21,68.52
6652,133,259,2,2025-10-10,52.05,
6652,133,423,3,2025-10-10,58.35,
6652,133,449,5,2025-10-10,24.17,
6653,476,192,1,2025-10-10,112.52,
6653,476,390,4,2025-10-10,116.83,88.54
6654,91,222,2,2025-10-10,56.41,
6654,91,452,1,2025-10-10,107.46,
6654,91,186,2,2025-10-10,114.17,88.96
6654,91,299,4,2025-10-10,46.31,
6654,91,149,1,2025-10-10,13.83,
6655,276,160,4,2025-10-10,6.14,
6655,276,328,2,2025-10-10,47.71,
6656,309,499,2,2025-10-10,126.19,
6656,309,360,1,2025-10-10,140.73,125.82
6657,250,349,4,2025-10-10,23.42,
6657,250,318,3,2025-10-10,135.96,61.89
6657,250,295,3,2025-10-10,104.34,47.44
6657,250,451,1,2025-10-10,58.75,
6658,320,139,1,2025-10-10,37.03,
6658,320,286,1,2025-10-10,100.92,69.59
6658,320,114,2,2025-10-10,108.32,
6659,376,289,1,2025-10-10,36.44,
6659,376,151,2,2025-10-10,100.62,75.89
6660,207,335,7,2025-10-11,142.42,82.36
6660,207,192,1,2025-10-11,95.22,74.54
6660,207,396,1,2025-10-11,12.77,
6660,207,310,5,2025-10-11,75.88,40.74
6660,207,353,1,2025-10-11,75.08,38.65
6661,192,271,2,2025-10-11,57.12,
6661,192,448,4,2025-10-11,93.86,38.55
6661,192,186,1,2025-10-11,77.5,
6661,192,389,1,2025-10-11,144.47,
6661,192,251,2,2025-10-11,110.24,63.16
6661,192,182,3,2025-10-11,100.85,87.19
6661,192,117,1,2025-10-11,63.07,
6661,192,344,1,2025-10-11,129.54,110.84
6662,227,294,3,2025-10-11,86.97,59.92
6662,227,353,4,2025-10-11,73.47,46.04
6662,227,186,4,2025-10-11,133.15,
6662,227,190,1,2025-10-11,49.06,
6662,227,197,1,2025-10-11,76.6,
6662,227,430,2,2025-10-11,145.5,72.74
6662,227,441,2,2025-10-11,9.01,3.77
6662,227,448,4,2025-10-11,8.19,
6662,227,321,2,2025-10-11,44.67,
6663,406,288,4,2025-10-11,123.37,107.35
6663,406,158,5,2025-10-11,79.8,34.02
6663,406,476,1,2025-10-11,131.7,61.51
6663,406,327,6,2025-10-11,145.97,114.69
6663,406,151,5,2025-10-11,138.99,68.17
6664,332,133,3,2025-10-11,59.76,
6664,332,365,4,2025-10-11,48.28,20.44
6664,332,420,4,2025-10-11,149.24,131.28
6664,332,307,2,2025-10-11,90.52,
6664,332,367,2,2025-10-11,97.85,
6664,332,177,4,2025-10-11,48.19,
6664,332,228,2,2025-10-11,24.39,
6664,332,148,1,2025-10-11,55.85,
6665,263,118,2,2025-10-11,92.47,74.93
6665,263,247,1,2025-10-11,36.16,
6665,263,251,3,2025-10-11,125.16,
6665,263,471,3,2025-10-11,114.51,53.29
6666,453,486,1,2025-10-11,40.84,
6666,453,386,5,2025-10-11,139.72,94.38
6666,453,102,1,2025-10-11,69.79,32.2
6667,237,245,1,2025-10-11,143.12,57.55
6667,237,319,3,2025-10-11,101.01,90.39
6667,237,415,2,2025-10-11,31.26,
6667,237,379,2,2025-10-11,97.99,
6667,237,219,1,2025-10-11,112.54,50.32
6667,237,461,3,2025-10-11,38.25,
6667,237,168,2,2025-10-11,148.57,126.27
6667,237,383,2,2025-10-11,48.09,
6667,237,327,3,2025-10-11,146.04,121.4
6668,422,475,3,2025-10-11,145.5,120.49
6668,422,443,2,2025-10-11,117.46,99.67
6668,422,455,4,2025-10-11,134.11,54.47
6669,438,467,1,2025-10-11,12.81,
6669,438,137,1,2025-10-11,147.49,
6670,394,234,2,2025-10-11,84.79,57.17
6670,394,447,3,2025-10-11,33.16,
6670,394,307,1,2025-10-11,60.87,
6670,394,278,3,2025-10-11,85.61,
6670,394,318,3,2025-10-11,63.61,
6671,18,121,2,2025-10-11,101.7,73.15
6671,18,122,3,2025-10-11,145.07,105.92
6671,18,161,3,2025-10-11,79.9,60.69
6671,18,246,1,2025-10-11,40.5,
6671,18,217,3,2025-10-11,70.49,
6672,397,343,2,2025-10-11,67.78,
6672,397,165,2,2025-10-11,83.26,41.03
6672,397,246,5,2025-10-11,110.65,52.73
6672,397,254,2,2025-10-11,105.28,
6672,397,438,1,2025-10-11,73.89,
6673,271,326,2,2025-10-11,117.38,55.19
6673,271,454,2,2025-10-11,109.85,
6673,271,181,2,2025-10-11,73.61,
6673,271,321,3,2025-10-11,76.87,62.29
6673,271,247,3,2025-10-11,104.87,64.15
6673,271,407,5,2025-10-11,135.53,76.8
6674,228,486,3,2025-10-11,142.19,88.7
6674,228,441,3,2025-10-11,142.59,120.94
6674,228,207,3,2025-10-11,58.59,41.1
6675,193,404,1,2025-10-11,121.66,54.43
6675,193,424,2,2025-10-11,56.33,33.29
6675,193,432,2,2025-10-11,45.3,
6675,193,314,2,2025-10-11,17.81,
6675,193,161,2,2025-10-11,17.51,
6675,193,246,1,2025-10-11,108.49,80.04
6676,436,404,4,2025-10-11,57.07,50.67
6676,436,440,2,2025-10-11,10.72,
6676,436,170,1,2025-10-11,31.55,
6676,436,220,2,2025-10-11,30.56,
6677,215,362,4,2025-10-11,123.28,84.4
6677,215,282,1,2025-10-11,137.81,
6677,215,398,5,2025-10-11,135.5,69.11
6677,215,316,2,2025-10-11,119.38,
6677,215,217,2,2025-10-11,83.1,
6678,487,377,3,2025-10-11,32.65,
6678,487,140,2,2025-10-11,141.01,105.06
6678,487,104,2,2025-10-11,71.96,
6678,487,258,1,2025-10-11,117.23,103.34
6678,487,363,2,2025-10-11,104.13,53.74
6679,498,433,2,2025-10-11,50.72,
6679,498,291,2,2025-10-11,99.47,
6679,498,355,2,2025-10-11,100.93,
6679,498,399,2,2025-10-11,76.04,
6680,454,315,3,2025-10-12,95.13,
6680,454,435,3,2025-10-12,102.77,69.06
6681,80,454,5,2025-10-12,124.09,
6681,80,443,4,2025-10-12,149.45,
6681,80,175,1,2025-10-12,33.89,20.45
6681,80,223,3,2025-10-12,78.96,
6682,354,384,3,2025-10-12,132.29,
6682,354,162,4,2025-10-12,129.24,99.19
6682,354,172,3,2025-10-12,97.11,45.99
6682,354,438,2,2025-10-12,55.27,28.01
6682,354,216,1,2025-10-12,39.19,
6682,354,105,1,2025-10-12,113.46,58.27
6682,354,144,2,2025-10-12,74.67,
6682,354,496,4,2025-10-12,61.09,31.4
6683,228,346,2,2025-10-12,32.73,
6683,228,386,6,2025-10-12,124.65,56.83
6683,228,319,1,2025-10-12,121.23,
6684,253,436,1,2025-10-12,16.32,
6684,253,151,3,2025-10-12,97.33,69.1
6684,253,415,2,2025-10-12,41.13,
6685,20,419,2,2025-10-12,103.77,46.99
6686,369,377,3,2025-10-12,10.77,
6686,369,168,6,2025-10-12,86.02,65.18
6686,369,379,5,2025-10-12,83.37,61.85
6686,369,113,2,2025-10-12,148.55,130.36
6686,369,430,3,2025-10-12,127.29,78.99
6686,369,402,1,2025-10-12,129.39,
6686,369,380,1,2025-10-12,26.7,18.44
6687,46,356,3,2025-10-12,33.61,29.01
6688,219,395,3,2025-10-12,84.64,
6688,219,340,2,2025-10-12,95.65,77.39
6688,219,407,2,2025-10-12,5.47,
6688,219,427,5,2025-10-12,15.4,
6689,243,126,5,2025-10-12,136.71,64.16
6689,243,337,2,2025-10-12,84.55,
6689,243,430,3,2025-10-12,36.17,30.8
6689,243,165,1,2025-10-12,136.21,
6689,243,108,2,2025-10-12,132.26,
6689,243,134,2,2025-10-12,21.34,
6689,243,463,2,2025-10-12,17.17,
6690,295,352,3,2025-10-12,22.1,
6690,295,330,3,2025-10-12,40.61,
6690,295,425,5,2025-10-12,108.84,53.52
6691,364,244,1,2025-10-12,10.12,
6691,364,214,7,2025-10-12,114.16,92.49
6691,364,169,1,2025-10-12,86.12,
6691,364,393,2,2025-10-12,80.98,69.01
6691,364,317,2,2025-10-12,72.96,37.85
6691,364,450,1,2025-10-12,15.81,
6691,364,424,3,2025-10-12,89.14,64.98
6691,364,191,2,2025-10-12,131.23,
6692,281,199,1,2025-10-12,42.42,24.59
6692,281,145,1,2025-10-12,35.18,
6692,281,125,1,2025-10-12,69.07,
6692,281,497,1,2025-10-12,74.07,66.13
6692,281,236,3,2025-10-12,114.09,61.19
6692,281,473,2,2025-10-12,91.53,47.99
6692,281,348,2,2025-10-12,80.68,
6692,281,276,2,2025-10-12,28.53,
6692,281,126,3,2025-10-12,50.22,
6692,281,359,3,2025-10-12,134.21,60.13
6693,161,228,2,2025-10-12,114.36,
6693,161,122,2,2025-10-12,147.87,
6693,161,472,4,2025-10-12,9.21,
6693,161,394,2,2025-10-12,14.01,
6693,161,148,4,2025-10-12,19.02,
6693,161,473,2,2025-10-12,72.9,59.71
6693,161,496,4,2025-10-12,146.0,83.04
6694,443,110,5,2025-10-12,37.03,28.49
6694,443,433,2,2025-10-12,41.52,
6694,443,402,1,2025-10-12,72.39,
6695,361,404,1,2025-10-12,6.2,
6695,361,137,3,2025-10-12,35.22,
6695,361,381,1,2025-10-12,147.03,
6695,361,121,3,2025-10-12,51.43,
6696,334,428,3,2025-10-12,7.1,
6696,334,238,4,2025-10-12,38.85,21.45
6696,334,165,3,2025-10-12,121.25,92.96
6697,324,154,1,2025-10-12,21.39,
6697,324,336,2,2025-10-12,118.27,
6697,324,216,3,2025-10-12,83.15,
6698,129,218,2,2025-10-12,21.76,
6698,129,404,2,2025-10-12,101.71,61.8
6698,129,442,1,2025-10-12,140.36,62.52
6698,129,341,2,2025-10-12,142.23,
6698,129,380,1,2025-10-12,56.85,30.76
6698,129,458,2,2025-10-12,84.32,73.45
6698,129,283,1,2025-10-12,48.13,
6698,129,486,3,2025-10-12,107.66,60.76
6698,129,467,1,2025-10-12,73.25,
6699,175,429,1,2025-10-12,101.92,85.06
6699,175,469,4,2025-10-12,66.26,
6699,175,163,1,2025-10-12,5.31,
6699,175,293,4,2025-10-12,113.23,69.48
6699,175,207,1,2025-10-12,104.01,
6699,175,173,3,2025-10-12,8.25,
6699,175,150,1,2025-10-12,52.08,
6699,175,362,1,2025-10-12,82.7,
6699,175,333,3,2025-10-12,104.32,45.42
6700,200,343,1,2025-10-13,58.19,
6700,200,119,4,2025-10-13,133.5,94.68
6700,200,261,2,2025-10-13,106.44,
6701,229,391,1,2025-10-13,135.78,
6701,229,323,3,2025-10-13,133.17,68.39
6701,229,407,2,2025-10-13,7.51,
6701,229,343,3,2025-10-13,20.52,
6701,229,475,3,2025-10-13,68.99,
6701,229,352,4,2025-10-13,84.86,
6702,142,276,3,2025-10-13,136.2,
6702,142,154,1,2025-10-13,60.25,
6702,142,259,3,2025-10-13,113.09,69.96
6703,431,411,3,2025-10-13,120.72,89.59
6703,431,476,1,2025-10-13,17.83,
6703,431,199,2,2025-10-13,50.22,29.34
6703,431,108,1,2025-10-13,59.84,
6704,116,282,2,2025-10-13,23.29,
6705,55,227,1,2025-10-13,46.39,
6705,55,220,2,2025-10-13,33.13,
6706,442,499,3,2025-10-13,56.54,44.26
6706,442,363,4,2025-10-13,53.9,33.75
6706,442,295,2,2025-10-13,41.71,
6706,442,330,4,2025-10-13,102.36,63.14
6707,375,208,1,2025-10-13,56.58,29.81
6707,375,245,1,2025-10-13,48.67,
6707,375,170,1,2025-10-13,117.32,105.38
6707,375,413,1,2025-10-13,34.73,21.85
6707,375,488,2,2025-10-13,115.9,
6708,188,108,1,2025-10-13,117.12,
6708,188,418,1,2025-10-13,15.37,
6708,188,259,2,2025-10-13,137.15,101.98
6708,188,193,3,2025-10-13,26.26,17.33
6708,188,477,3,2025-10-13,76.86,
6709,38,322,3,2025-10-13,61.6,42.83
6709,38,430,1,2025-10-13,43.25,
6709,38,163,1,2025-10-13,60.09,
6709,38,354,2,2025-10-13,111.89,89.67
6709,38,165,1,2025-10-13,87.39,
6709,38,248,3,2025-10-13,126.54,59.31
6709,38,242,4,2025-10-13,75.32,
6709,38,449,4,2025-10-13,79.14,
6710,211,251,4,2025-10-13,93.88,72.2
6710,211,436,2,2025-10-13,42.45,
6710,211,119,3,2025-10-13,137.05,69.89
6711,3,333,1,2025-10-13,52.94,
6711,3,144,4,2025-10-13,58.67,
6711,3,158,3,2025-10-13,114.81,93.1
6711,3,145,3,2025-10-13,16.95,
6712,142,343,1,2025-10-13,11.86,
6712,142,334,4,2025-10-13,108.41,71.72
6712,142,439,3,2025-10-13,69.14,41.27
6712,142,417,1,2025-10-13,71.08,
6712,142,232,2,2025-10-13,139.0,
6712,142,202,3,2025-10-13,44.24,36.74
6712,142,118,2,2025-10-13,98.99,47.29
6712,142,328,1,2025-10-13,114.67,
6713,386,331,5,2025-10-13,136.25,114.0
6713,386,488,2,2025-10-13,29.49,14.92
6713,386,421,4,2025-10-13,70.37,60.27
6713,386,261,1,2025-10-13,23.95,
6714,199,388,3,2025-10-13,32.86,28.49
6714,199,288,4,2025-10-13,51.14,
6714,199,486,4,2025-10-13,91.21,56.1
6715,232,152,1,2025-10-13,37.78,
6715,232,413,2,2025-10-13,124.06,62.64
6715,232,284,3,2025-10-13,114.74,65.35
6715,232,432,1,2025-10-13,106.41,79.36
6715,232,260,3,2025-10-13,36.77,
6715,232,250,1,2025-10-13,31.04,
6716,194,468,2,2025-10-13,81.58,
6717,270,352,5,2025-10-13,146.32,99.23
6717,270,379,1,2025-10-13,134.48,105.13
6717,270,101,4,2025-10-13,97.31,41.39
6717,270,496,3,2025-10-13,74.21,
6717,270,152,2,2025-10-13,134.57,82.36
6717,270,366,4,2025-10-13,93.74,
6717,270,351,4,2025-10-13,63.36,54.61
6718,371,411,1,2025-10-13,111.55,
6718,371,349,1,2025-10-13,60.62,
6718,371,353,2,2025-10-13,140.24,101.97
6719,124,152,5,2025-10-13,104.59,
6719,124,403,4,2025-10-13,149.48,62.63
6719,124,380,3,2025-10-13,132.46,
6720,471,325,1,2025-10-14,106.42,
6720,471,344,3,2025-10-14,142.75,125.52
6720,471,314,1,2025-10-14,146.16,
6720,471,348,1,2025-10-14,140.5,
6720,471,356,3,2025-10-14,48.9,
6720,471,267,1,2025-10-14,56.84,
6721,409,432,3,2025-10-14,13.48,
6721,409,480,1,2025-10-14,38.93,
6721,409,240,2,2025-10-14,122.95,85.05
6721,409,269,2,2025-10-14,60.66,
6722,334,182,2,2025-10-14,63.42,38.5
6722,334,427,2,2025-10-14,90.55,
6722,334,477,2,2025-10-14,28.18,
6722,334,358,3,2025-10-14,47.58,
6722,334,289,1,2025-10-14,143.35,
6723,427,204,2,2025-10-14,101.59,
6723,427,393,1,2025-10-14,126.6,
6723,427,298,1,2025-10-14,135.71,
6723,427,165,1,2025-10-14,56.11,
6723,427,289,1,2025-10-14,51.11,
6724,165,333,1,2025-10-14,28.23,
6724,165,482,3,2025-10-14,139.02,116.66
6724,165,307,4,2025-10-14,137.65,119.5
6725,129,420,2,2025-10-14,53.52,45.89
6725,129,273,2,2025-10-14,7.46,
6726,246,134,2,2025-10-14,90.05,
6726,246,330,4,2025-10-14,93.87,43.33
6726,246,222,1,2025-10-14,91.62,81.76
6726,246,447,1,2025-10-14,7.22,
6727,21,216,3,2025-10-14,110.8,63.02
6727,21,455,1,2025-10-14,74.93,
6727,21,413,3,2025-10-14,125.09,
6727,21,198,2,2025-10-14,32.14,
6728,300,494,1,2025-10-14,81.43,
6728,300,416,1,2025-10-14,74.97,47.45
6728,300,116,3,2025-10-14,141.76,76.12
6728,300,408,1,2025-10-14,85.72,
6729,45,354,3,2025-10-14,39.05,
6729,45,480,2,2025-10-14,55.12,
6729,45,368,2,2025-10-14,90.52,60.57
6729,45,462,3,2025-10-14,88.04,
6730,136,255,3,2025-10-14,135.03,65.6
6730,136,343,2,2025-10-14,25.72,21.85
6730,136,245,1,2025-10-14,107.53,55.36
6730,136,352,1,2025-10-14,143.49,104.56
6731,235,281,3,2025-10-14,105.01,51.69
6731,235,456,1,2025-10-14,43.21,
6731,235,184,3,2025-10-14,109.2,78.88
6731,235,346,4,2025-10-14,70.4,
6731,235,459,2,2025-10-14,9.52,
6732,374,144,2,2025-10-14,110.78,68.1
6732,374,218,2,2025-10-14,130.29,76.33
6732,374,148,1,2025-10-14,127.92,
6732,374,479,1,2025-10-14,45.3,
6732,374,364,1,2025-10-14,137.56,107.37
6733,187,482,2,2025-10-14,27.24,18.28
6733,187,280,4,2025-10-14,30.28,27.11
6733,187,379,1,2025-10-14,52.75,
6733,187,374,1,2025-10-14,39.51,
6733,187,291,2,2025-10-14,55.79,49.24
6734,301,224,3,2025-10-14,48.79,
6735,15,344,1,2025-10-14,67.89,
6736,67,264,6,2025-10-14,126.97,98.22
6736,67,322,1,2025-10-14,120.49,
6737,128,210,4,2025-10-14,131.71,71.0
6737,128,157,1,2025-10-14,121.26,
6737,128,430,2,2025-10-14,9.7,
6737,128,493,3,2025-10-14,46.51,38.27
6737,128,413,1,2025-10-14,110.02,70.11
6737,128,398,2,2025-10-14,15.3,
6737,128,446,2,2025-10-14,21.29,
6738,176,148,1,2025-10-14,47.2,
6738,176,294,2,2025-10-14,117.5,93.77
6738,176,133,2,2025-10-14,7.5,
6738,176,243,2,2025-10-14,71.62,45.56
6738,176,204,2,2025-10-14,141.75,
6739,39,406,2,2025-10-14,114.63,77.83
6739,39,105,2,2025-10-14,131.99,
6740,19,494,1,2025-10-15,123.92,
6741,426,435,4,2025-10-15,148.76,120.14
6741,426,365,2,2025-10-15,136.51,84.12
6742,334,432,1,2025-10-15,94.64,
6742,334,128,1,2025-10-15,132.05,91.24
6743,133,356,1,2025-10-15,17.11,
6743,133,354,1,2025-10-15,136.78,
6743,133,373,3,2025-10-15,61.39,
6743,133,319,1,2025-10-15,113.79,
6743,133,185,3,2025-10-15,89.17,
6744,457,329,1,2025-10-15,60.99,
6744,457,260,3,2025-10-15,101.11,
6744,457,200,2,2025-10-15,74.13,
6745,333,484,2,2025-10-15,76.82,
6745,333,266,1,2025-10-15,31.76,
6745,333,266,1,2025-10-15,76.24,60.03
6746,207,251,3,2025-10-15,70.99,
6746,207,168,3,2025-10-15,18.6,13.82
6746,207,304,1,2025-10-15,31.36,13.65
6747,488,253,1,2025-10-15,49.33,29.36
6747,488,377,2,2025-10-15,149.03,125.35
6747,488,342,1,2025-10-15,76.69,
6748,43,100,1,2025-10-15,58.46,
6748,43,480,1,2025-10-15,54.82,
6749,430,363,1,2025-10-15,73.68,
6749,430,418,4,2025-10-15,62.08,53.83
6749,430,213,2,2025-10-15,102.24,
6749,430,397,3,2025-10-15,137.49,104.94
6749,430,129,1,2025-10-15,62.87,
6750,433,472,2,2025-10-15,94.41,
6750,433,444,1,2025-10-15,111.73,
6750,433,159,4,2025-10-15,75.16,
6751,281,182,1,2025-10-15,21.39,
6752,352,368,3,2025-10-15,80.87,
6752,352,289,4,2025-10-15,90.82,66.23
6752,352,363,3,2025-10-15,100.75,49.27
6752,352,197,2,2025-10-15,12.96,
6753,389,440,1,2025-10-15,24.01,
6753,389,421,1,2025-10-15,78.07,65.33
6754,433,207,5,2025-10-15,6.74,
6754,433,461,2,2025-10-15,120.97,65.57
6755,141,328,3,2025-10-15,41.1,
6755,141,134,4,2025-10-15,68.04,54.03
6755,141,174,2,2025-10-15,121.08,
6755,141,134,2,2025-10-15,124.65,60.43
6755,141,279,2,2025-10-15,41.18,31.33
6756,190,370,1,2025-10-15,98.21,
6756,190,419,2,2025-10-15,28.69,
6756,190,348,2,2025-10-15,22.05,9.18
6756,190,290,5,2025-10-15,149.31,110.77
6756,190,206,5,2025-10-15,119.33,83.41
6756,190,414,2,2025-10-15,30.4,27.3
6756,190,388,1,2025-10-15,16.15,
6757,279,220,2,2025-10-15,24.63,
6757,279,331,2,2025-10-15,106.19,63.02
6757,279,472,1,2025-10-15,9.67,
6757,279,461,4,2025-10-15,29.09,
6757,279,195,2,2025-10-15,39.05,
6757,279,224,4,2025-10-15,112.69,
6758,346,405,3,2025-10-15,85.86,
6758,346,180,5,2025-10-15,134.93,55.49
6758,346,126,1,2025-10-15,24.58,
6759,425,209,3,2025-10-15,51.78,
6760,288,378,2,2025-10-16,104.85,75.97
6760,288,216,2,2025-10-16,18.79,
6760,288,310,2,2025-10-16,133.57,66.49
6760,288,364,1,2025-10-16,26.68,19.75
6760,288,332,3,2025-10-16,100.93,
6761,305,357,3,2025-10-16,137.1,58.75
6761,305,415,2,2025-10-16,122.61,69.05
6761,305,125,1,2025-10-16,105.51,79.55
6761,305,129,1,2025-10-16,21.84,
6761,305,311,1,2025-10-16,76.92,
6761,305,166,3,2025-10-16,82.11,73.76
6762,469,206,1,2025-10-16,69.37,
6762,469,332,2,2025-10-16,143.5,62.2
6762,469,337,5,2025-10-16,132.1,75.17
6763,30,151,1,2025-10-16,120.73,
6763,30,135,3,2025-10-16,137.31,
6763,30,174,2,2025-10-16,142.76,99.19
6764,156,107,3,2025-10-16,100.69,75.71
6764,156,387,5,2025-10-16,40.5,19.38
6764,156,305,1,2025-10-16,6.69,
6764,156,432,2,2025-10-16,64.2,40.77
6764,156,340,2,2025-10-16,57.41,
6765,352,494,5,2025-10-16,85.02,61.0
6765,352,288,3,2025-10-16,76.2,38.36
6765,352,156,2,2025-10-16,60.12,
6765,352,329,4,2025-10-16,99.0,84.5
6765,352,316,3,2025-10-16,75.39,
6766,184,123,3,2025-10-16,123.88,98.04
6766,184,200,1,2025-10-16,115.86,
6766,184,282,2,2025-10-16,131.26,
6766,184,258,3,2025-10-16,41.33,
6766,184,100,2,2025-10-16,25.42,
6766,184,451,4,2025-10-16,113.1,84.31
6766,184,135,1,2025-10-16,53.3,
6767,116,484,2,2025-10-16,115.77,
6767,116,241,4,2025-10-16,98.31,62.16
6768,25,497,2,2025-10-16,22.6,
6768,25,152,9,2025-10-16,79.01,59.21
6769,404,225,4,2025-10-16,70.28,35.28
6769,404,471,2,2025-10-16,28.9,21.15
6770,106,475,2,2025-10-16,131.64,
6770,106,432,1,2025-10-16,43.69,
6770,106,145,4,2025-10-16,100.35,52.32
6770,106,196,3,2025-10-16,142.05,122.31
6770,106,158,2,2025-10-16,21.79,
6771,197,434,2,2025-10-16,65.02,
6771,197,163,4,2025-10-16,93.54,76.39
6771,197,112,3,2025-10-16,68.65,38.05
6771,197,103,2,2025-10-16,52.63,
6771,197,491,3,2025-10-16,111.73,
6772,195,174,6,2025-10-16,135.54,65.49
6772,195,299,1,2025-10-16,13.65,
6772,195,463,4,2025-10-16,130.97,67.87
6772,195,206,5,2025-10-16,70.3,
6772,195,321,1,2025-10-16,13.66,
6772,195,147,3,2025-10-16,100.55,82.77
6772,195,147,1,2025-10-16,75.58,
6773,136,239,2,2025-10-16,146.66,
6773,136,230,3,2025-10-16,30.51,
6774,424,243,4,2025-10-16,85.77,
6774,424,225,2,2025-10-16,56.55,41.35
6774,424,249,1,2025-10-16,21.13,
6775,285,228,2,2025-10-16,30.21,
6775,285,210,3,2025-10-16,126.79,
6775,285,138,3,2025-10-16,57.87,
6775,285,183,2,2025-10-16,23.27,
6775,285,190,4,2025-10-16,107.74,65.9
6775,285,205,4,2025-10-16,73.46,34.16
6776,201,228,3,2025-10-16,94.37,64.75
6776,201,111,5,2025-10-16,124.53,54.96
6776,201,403,2,2025-10-16,22.0,
6776,201,123,2,2025-10-16,117.92,
6776,201,318,1,2025-10-16,5.58,
6777,145,293,1,2025-10-16,105.59,
6777,145,368,2,2025-10-16,71.25,
6778,217,414,2,2025-10-16,111.81,
6778,217,230,1,2025-10-16,81.64,
6778,217,164,4,2025-10-16,143.25,99.33
6778,217,125,4,2025-10-16,94.54,71.91
6778,217,328,1,2025-10-16,11.41,
6778,217,295,1,2025-10-16,85.5,
6778,217,228,3,2025-10-16,30.13,
6778,217,172,2,2025-10-16,7.23,
6778,217,446,1,2025-10-16,55.45,
6778,217,467,3,2025-10-16,121.27,89.78
6778,217,185,1,2025-10-16,127.69,105.37
6778,217,389,5,2025-10-16,137.61,71.02
6778,217,459,1,2025-10-16,64.97,
6779,385,391,2,2025-10-16,56.32,
6780,117,115,3,2025-10-17,42.5,
6780,117,258,4,2025-10-17,63.5,31.06
6780,117,184,2,2025-10-17,6.77,
6780,117,307,2,2025-10-17,104.22,
6780,117,112,3,2025-10-17,65.55,54.74
6780,117,498,2,2025-10-17,68.4,
6781,189,329,1,2025-10-17,86.78,
6781,189,371,2,2025-10-17,128.51,109.09
6781,189,135,2,2025-10-17,99.5,
6782,455,212,1,2025-10-17,114.29,
6782,455,218,5,2025-10-17,147.74,117.04
6783,458,284,4,2025-10-17,117.53,53.65
6783,458,138,1,2025-10-17,74.25,38.48
6783,458,433,3,2025-10-17,16.16,
6783,458,263,2,2025-10-17,149.62,97.52
6783,458,456,2,2025-10-17,110.38,84.49
6783,458,389,3,2025-10-17,119.22,106.62
6783,458,154,2,2025-10-17,135.41,
6784,164,153,2,2025-10-17,38.27,
6784,164,316,1,2025-10-17,109.09,
6784,164,385,4,2025-10-17,135.16,76.61
6785,324,211,3,2025-10-17,23.88,
6786,149,356,3,2025-10-17,5.1,
6786,149,329,2,2025-10-17,33.51,
6786,149,300,4,2025-10-17,149.16,80.24
6786,149,290,1,2025-10-17,47.02,
6786,149,287,4,2025-10-17,69.0,
6786,149,393,1,2025-10-17,56.63,
6787,28,129,1,2025-10-17,80.48,
6787,28,477,3,2025-10-17,51.14,
6788,182,322,2,2025-10-17,16.84,
6788,182,188,2,2025-10-17,90.18,66.13
6788,182,179,4,2025-10-17,101.12,47.59
6788,182,273,1,2025-10-17,81.38,
6788,182,311,2,2025-10-17,143.09,
6788,182,141,3,2025-10-17,124.88,100.66
6788,182,137,5,2025-10-17,36.66,22.51
6788,182,125,5,2025-10-17,26.5,
6788,182,268,1,2025-10-17,141.91,102.89
6788,182,486,2,2025-10-17,73.27,
6789,108,138,1,2025-10-17,39.77,
6790,314,273,4,2025-10-17,47.98,
6790,314,130,1,2025-10-17,124.79,
6791,143,102,3,2025-10-17,101.31,75.7
6791,143,288,1,2025-10-17,149.1,
6791,143,383,2,2025-10-17,24.43,
6791,143,187,2,2025-10-17,5.79,
6791,143,101,4,2025-10-17,114.12,
6792,138,142,3,2025-10-17,145.69,69.14
6792,138,379,2,2025-10-17,120.38,
6792,138,121,5,2025-10-17,56.74,42.69
6792,138,103,1,2025-10-17,83.79,
6793,204,142,5,2025-10-17,149.78,114.62
6794,155,115,3,2025-10-17,80.34,
6794,155,396,2,2025-10-17,132.0,67.73
6794,155,156,4,2025-10-17,85.62,74.47
6794,155,197,3,2025-10-17,149.54,71.28
6794,155,395,1,2025-10-17,88.05,57.68
6794,155,496,1,2025-10-17,137.93,99.87
6794,155,177,1,2025-10-17,54.4,
6794,155,380,2,2025-10-17,127.28,
6794,155,133,3,2025-10-17,78.64,
6795,17,321,4,2025-10-17,128.21,67.58
6795,17,254,1,2025-10-17,76.93,45.01
